,,,,,
,ID,Title,Mod,Tournament - Stage,Rank Range
,166350,NegaRen - Stark Raving Mad [Raving Mad] (vipto),NM5,Kosetsu Festival Round of 32,10000-50000
,110628,Itou Kanako - Skyclad no Kansokusha -Remix- [taka] (Takos),HD1,Kosetsu Festival Round of 32,10000-50000
,1845341,Giga - BRING IT ON [Drop's Another] (Pho),HD2,Kosetsu Festival Round of 32,10000-50000
,2204492,Nekomata Master+ - nightbird lost wing [acyl's another] (Regou),HR1,Kosetsu Festival Round of 32,10000-50000
,2278502,Morimori Atsushi - Toono Gensou Monogatari (MRM REMIX) [Insane] (IOException),HR2,Kosetsu Festival Round of 32,10000-50000
,582773,tsunamix_underground - Period. ~ Seishin no Kousoku to Jiyuu o Tsukamu Jouka [Irie's Insane] (TicClick),DT1,Kosetsu Festival Round of 32,10000-50000
,1589231,"Matsutoya Yumi - Haru yo, koi (FlyJay Edit) [Good Night, Sweet Prince] (DTM9 Nowa)",DT2,Kosetsu Festival Round of 32,10000-50000
,66721,SHK - Holic [Insane] (Gabi),FM1,Kosetsu Festival Round of 32,10000-50000
,1950880,t+pazolite - Oshama Scramble! [Ren's EXPERT] (DTM9 Nowa),FM2,Kosetsu Festival Round of 32,10000-50000
,2011121,CLOD - osu!re:call 2018 [Nostalgia] (DeRandom Otaku),TB1,Kosetsu Festival Round of 32,10000-50000
,2608893,Street - Legend [Ary] (Mir),TB2,Kosetsu Festival Round of 32,10000-50000
,2224209,Minami - Lilac [Innocent] (STaLeRGooD),TB3,Kosetsu Festival Round of 32,10000-50000
,,,,,
,763520,Reol - Asymmetry [Kyversible's Extreme] (Skystar),NM1,Kosetsu Festival Round of 16,10000-50000
,1570432,SakiZ - Discord x Can Can (GoldenWolf Edit) [Akitoshi#expert] (Realazy),NM2,Kosetsu Festival Round of 16,10000-50000
,2167576,ZUTOMAYO - Kan Saete Kuyashiiwa [Luscent's Extra] (Nathan),NM3,Kosetsu Festival Round of 16,10000-50000
,2153280,sakuraburst - dragonlands [Minoralao's Extra] (Minorsonek),NM4,Kosetsu Festival Round of 16,10000-50000
,263384,Renard - I Love My Internet Friends [Nogard] (P o M u T a),NM5,Kosetsu Festival Round of 16,10000-50000
,1350672,A.SAKA - Nanatsu Issenzakura [Gust's Insane] (yf_bmp),HD1,Kosetsu Festival Round of 16,10000-50000
,2264994,Krewella & Nucleya - Good On You [Expert] (Mao),HD2,Kosetsu Festival Round of 16,10000-50000
,2355610,TAROLIN feat. Katakiri Rekka - Cardinal Rave [Cub's Insane] (Yusomi),HR1,Kosetsu Festival Round of 16,10000-50000
,1056685,sak remixed by LeaF - WoRLd Tempest [N/A's INFINITE] (Kroytz),HR2,Kosetsu Festival Round of 16,10000-50000
,1125982,Kanpyohgo - Unmei no Dark Side -Rolling Gothic mix [N a s y a's Insane] (My Angel Azusa),DT1,Kosetsu Festival Round of 16,10000-50000
,1919109,Amatsuki - Hoshi no Komoriuta [Pleasant Lullaby] (Glaceon),DT2,Kosetsu Festival Round of 16,10000-50000
,64996,Cranky - The Five [Another] (tsukamaete),FM1,Kosetsu Festival Round of 16,10000-50000
,1681517,Hatsuki Yura - Lunicode [Extra] (GreenHue),FM2,Kosetsu Festival Round of 16,10000-50000
,2452465,FELT - Crumbling [Falling Back to You] (Shoenen),TB1,Kosetsu Festival Round of 16,10000-50000
,862338,Camellia - d:for the DELTA [Delirium] (ProfessionalBox),TB2,Kosetsu Festival Round of 16,10000-50000
,1601387,DragonForce / R3 Music Box - Ashes of the Dawn [The Time Has Come For Me] (MashaSG),TB3,Kosetsu Festival Round of 16,10000-50000
,,,,,
,2196278,AliA - impulse [Akitoshi's Extreme] (skytuna),NM1,Kosetsu Festival Quarterfinals,10000-50000
,849410,celas - Azul (Remix) [Fort's Extra] (N a s y a),NM2,Kosetsu Festival Quarterfinals,10000-50000
,2035761,ZUTOMAYO - Humanoid [Collab] (Meg),NM3,Kosetsu Festival Quarterfinals,10000-50000
,1877730,Reid Speed & Ahee - Overtaken (feat. Heartwurkz) [Tonight is All Mine] (Rue),NM4,Kosetsu Festival Quarterfinals,10000-50000
,2510085,Toyama Nao - Tomoshibi no Manimani [Hibana Fubuki] (Cubby),NM5,Kosetsu Festival Quarterfinals,10000-50000
,1944228,Camellia - Diastrophism [captin's Extra] (Regou),NM6,Kosetsu Festival Quarterfinals,10000-50000
,1685542,Faun - Tanz mit mir [Cute Russian Song] (kwk),HD1,Kosetsu Festival Quarterfinals,10000-50000
,1360583,dj TAKA - Colors -sasakure.UK Futurelogic Remix- [Insane] (wa_),HD2,Kosetsu Festival Quarterfinals,10000-50000
,1770994,la la larks - Sayonara Waltz [captin's Extra] (Mirash),HD3,Kosetsu Festival Quarterfinals,10000-50000
,53913,onoken - Felys [Another] (tsukamaete),HR1,Kosetsu Festival Quarterfinals,10000-50000
,689804,Memme - Acid Burst [Tess' Insane] (Priti),HR2,Kosetsu Festival Quarterfinals,10000-50000
,1224754,Camellia - Towards The Horizon [A Tale from the Wayfarer] (Nerova Riuz GX),HR3,Kosetsu Festival Quarterfinals,10000-50000
,1933527,WORLD ORDER - Let's start WW3 [RUSSIAN COLLUSION INSANE] (Monstrata),DT1,Kosetsu Festival Quarterfinals,10000-50000
,686559,Xceon feat. Mayumi Morinaga - Ikuseisou no Monogatari ~The Story of Eternity~ [Insane] (Seikatu),DT2,Kosetsu Festival Quarterfinals,10000-50000
,667843,orangentle - HAELEQUIN [alacat's Light Insane] (Gamu),DT3,Kosetsu Festival Quarterfinals,10000-50000
,59892,"Hatsune Miku, Megurine Luka - World's End Dancehall [Rin] (NatsumeRin)",FM1,Kosetsu Festival Quarterfinals,10000-50000
,982793,Pierce The Veil - Bulls in the Bronx [pishi's Extra] (Avena),FM2,Kosetsu Festival Quarterfinals,10000-50000
,1242794,Eisyo-kobu - Oriental Blossom [hm's Another] (Crystal),FM3,Kosetsu Festival Quarterfinals,10000-50000
,1532546,Noriko Mitose - Duel Alternatives [Duel Kaizer] (Kalibe),TB1,Kosetsu Festival Quarterfinals,10000-50000
,978628,kors k - Insane Techniques (Extended) [Hi-Tech] (sukiNathan),TB2,Kosetsu Festival Quarterfinals,10000-50000
,809469,Equilibrium - Waldschrein [Mein Land] (Maakkeli),TB3,Kosetsu Festival Quarterfinals,10000-50000
,,,,,
,2034429,"mafumafu - Haikei, Sakura Maichiru Kono Hi ni [Fond Memories] (Stack)",NM1,Kosetsu Festival Semifinals,10000-50000
,2477065,ke-ji feat. Nanahira - Ange du Blanc Pur [Extra] (Astronic),NM2,Kosetsu Festival Semifinals,10000-50000
,1120184,seleP - Scarlet Rose [X] (pkk),NM3,Kosetsu Festival Semifinals,10000-50000
,1444358,Krewella X DISKORD - Beggars (Consouls Remix) [Reckless] (Reform),NM4,Kosetsu Festival Semifinals,10000-50000
,2106506,Thousand Leaves - Temptation [Extra] (xept),NM5,Kosetsu Festival Semifinals,10000-50000
,2178003,Saratoga (CV: Uesaka Sumire) - Souzetsu Gekkou [Expert] (Kirylln),NM6,Kosetsu Festival Semifinals,10000-50000
,692495,SHK - Identity Part II [SHD] (ktgster),HD1,Kosetsu Festival Semifinals,10000-50000
,2465287,Maoki Yamamoto - PIRATES BANQUET [EXTRA] (thzz),HD2,Kosetsu Festival Semifinals,10000-50000
,1245345,96neko - Buriki no Dance [Delusion] (Lasse),HD3,Kosetsu Festival Semifinals,10000-50000
,181843,Silent Spica - Anhedonia [Another] (Muya),HR1,Kosetsu Festival Semifinals,10000-50000
,1800050,Ujico* - Dhalia [Dance] (JeZag),HR2,Kosetsu Festival Semifinals,10000-50000
,2319256,ALI - Wild Side [Keitaro's Expert] (fieryrage),HR3,Kosetsu Festival Semifinals,10000-50000
,991267,Suzuki Konomi - This game [Kuuhaku] (Kalibe),DT1,Kosetsu Festival Semifinals,10000-50000
,2376786,zts - worldenddominator [Insane] (Gillstar),DT2,Kosetsu Festival Semifinals,10000-50000
,2076057,mimimemeMIMI - Mr. Darling [Lost's Insane] (xHappy-),DT3,Kosetsu Festival Semifinals,10000-50000
,50354,IOSYS - Danzai Yamaxanadu [Eternal Damnation] (Zekira),FM1,Kosetsu Festival Semifinals,10000-50000
,2077120,ryu5150 - Louder than steel [Onlybiscuit's Extra] (Sotarks),FM2,Kosetsu Festival Semifinals,10000-50000
,716398,Neru x Rib - Jinsei wa Hoeru [pishi's Extra] (puxtu),FM3,Kosetsu Festival Semifinals,10000-50000
,1742470,Seraph - Resurrection [Resurgence] (Atalanta),TB1,Kosetsu Festival Semifinals,10000-50000
,1636722,"kors k feat.RIRE - Nirvana(Camellia's ""BinaryHeaven"" Remix) [Skystar x Bonzi's Samsara] (Skystar)",TB2,Kosetsu Festival Semifinals,10000-50000
,889228,xi - Happy End of the World [The Final Hour] (Kroytz),TB3,Kosetsu Festival Semifinals,10000-50000
,,,,,
,2607149,mafumafu - Sacrifice [Selfishness of That World] (gokugohan12468),NM1,Kosetsu Festival Finals,10000-50000
,2732587,xi - Ascension to Heaven [Extra] (Kroytz),NM2,Kosetsu Festival Finals,10000-50000
,2645666,DUSTCELL - Anemone [Agatsu's Extra] (Sparhten),NM3,Kosetsu Festival Finals,10000-50000
,1287822,Function Phantom - Neuronecia x Euclid x Algebra [Collab] (DWShin),NM4,Kosetsu Festival Finals,10000-50000
,2249551,LiLA'c Records - Maze of Vapor (Brutal Core mix) [Extra] (Mirash),NM5,Kosetsu Festival Finals,10000-50000
,1593690,MAX MAXIMIZER vs. DJ TOTTO - Rebellio [NINO'S EXTRA] (Realazy),NM6,Kosetsu Festival Finals,10000-50000
,1924965,Hardgore Alice (CV: Hidaka Rina) - Forget me Not... [Insane] (Mordred),HD1,Kosetsu Festival Finals,10000-50000
,2259971,TUYU - Anoyo-iki no Bus ni Notte Saraba. [Blackrash's Extra.] (Deca),HD2,Kosetsu Festival Finals,10000-50000
,1782388,Sota Fujimori - ACCELERATE [Koiyuki's Extra (#2)] (Chaoslitz),HD3,Kosetsu Festival Finals,10000-50000
,1778356,Dictate - Treason [Collab Insane] (Realazy),HR1,Kosetsu Festival Finals,10000-50000
,996731,Pierce The Veil - Texas Is Forever [Fiery's Extra] (puxtu),HR2,Kosetsu Festival Finals,10000-50000
,1295194,Kino Hiko - The Noise of Rain [Ame] (Battle),HR3,Kosetsu Festival Finals,10000-50000
,1647010,TWICE - What is Love? [KittyAdventure & Frontier's Insane] (iYiyo),DT1,Kosetsu Festival Finals,10000-50000
,1416839,League of Legends - Legends Never Die (ft. Against The Current) [Glory] (Kalibe),DT2,Kosetsu Festival Finals,10000-50000
,1042025,sakuzyo - Senkyou Ranbu [Insane] (ktgster),DT3,Kosetsu Festival Finals,10000-50000
,2047312,xaki - proud-dust [Vintage Another] (Dada),FM1,Kosetsu Festival Finals,10000-50000
,1429745,Memme - Sky of the Ocean [Loli's Extra.] (Syph),FM2,Kosetsu Festival Finals,10000-50000
,625507,Memme - Starving Days [Extra] (Gamu),FM3,Kosetsu Festival Finals,10000-50000
,2485543,315 STARS - Reason!! [We are St@rs!!] (Addy2607),TB1,Kosetsu Festival Finals,10000-50000
,1391631,Demetori - Seijouki no Pierrot ~ The MadPiero Laughs [Extra Stage] (jonathanlfj),TB2,Kosetsu Festival Finals,10000-50000
,2478275,Camellia - Algorithm (Hitech Psy Self-remix) [Collab EX] (Sylvarus),TB3,Kosetsu Festival Finals,10000-50000
,,,,,
,1719416,Roselia - R [Rosenlied] (Doormat),NM1,Kosetsu Festival Grand Finals,10000-50000
,1578256,xi - ANiMA [Words of the Ruler] (_kotachi_),NM2,Kosetsu Festival Grand Finals,10000-50000
,2140171,Suda Keina - veil [impasse] (Kaitjuh),NM3,Kosetsu Festival Grand Finals,10000-50000
,2478414,lapix - Carry Me Away (Extended Mix) [Typ's Top Diff without an overlapping sliderend.] (Bakugo-),NM4,Kosetsu Festival Grand Finals,10000-50000
,2536882,a_hisa - Pudding Funfair [EXTRA] (Pennek),NM5,Kosetsu Festival Grand Finals,10000-50000
,1265343,BLOOD STAIN CHILD - Last Stardust [tutu's Extra] (Smoothie),NM6,Kosetsu Festival Grand Finals,10000-50000
,2444027,TERRA - EDEN [Delis' Insane] (Mirash),HD1,Kosetsu Festival Grand Finals,10000-50000
,1981142,sana - Packet Hero [Deppy's Extra] (DeRandom Otaku),HD2,Kosetsu Festival Grand Finals,10000-50000
,1586384,lapix - SYNERGY [Combine] (IggyLp),HD3,Kosetsu Festival Grand Finals,10000-50000
,2369095,ginkiha - Anemoi [Expert] (August),HR1,Kosetsu Festival Grand Finals,10000-50000
,425779,40mP feat.yuikonnu - Ame to Asphalt [Skystar's Extra] (captin1),HR2,Kosetsu Festival Grand Finals,10000-50000
,245284,Igorrr - Unpleasant Sonata [Insane] (Sieg),HR3,Kosetsu Festival Grand Finals,10000-50000
,163054,Shihori - Magic Girl !! [Lunatic] (Frostmourne),DT1,Kosetsu Festival Grand Finals,10000-50000
,1383875,zts - miragecoordinator [Insane] (Mirash),DT2,Kosetsu Festival Grand Finals,10000-50000
,2533018,Arizona Zervas - ROXANNE [Agatsu's Another] (wafer),DT3,Kosetsu Festival Grand Finals,10000-50000
,2174050,Wisp X - Hibiscus [Expert] (Aeril),FM1,Kosetsu Festival Grand Finals,10000-50000
,1513645,BUTA-OTOME - Blue Fireworks [Reminiscence] (BarkingMadDog),FM2,Kosetsu Festival Grand Finals,10000-50000
,1808741,MY FIRST STORY - Itazura Fiction [Chaos] (Akitoshi),FM3,Kosetsu Festival Grand Finals,10000-50000
,2078195,Roselia - Neo-Aspect [Anfang] (Sladkoru),TB1,Kosetsu Festival Grand Finals,10000-50000
,2689671,Mame - Wings of Sacrifice [Eternal] (BarkingMadDog),TB2,Kosetsu Festival Grand Finals,10000-50000
,2326935,"Camellia - LET'S JUMP (Camellia's ""diffractive"" Hardcore Remix) [Isomorphic Substitution] (Moko)",TB3,Kosetsu Festival Grand Finals,10000-50000
,,,,,
,2485000,Inugami Korone & Nekomata Okayu - Hyadain no Joujou Yuujou [Friend] (-Nanaka-),NM1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Qualifiers,1-∞
,2680853,Ice - Amber Wishes [Extra] (jordanlr7),NM2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Qualifiers,1-∞
,2323943,Sota Fujimori - WOBBLE IMPACT [Zetera's Super Hard] (Lulu-),NM3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Qualifiers,1-∞
,1126317,"Nanahoshi Kangengakudan - No,39 [No Sankyuu] (pkk)",NM4,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Qualifiers,1-∞
,2603698,Muta - Kyoudai wa Kami mi o -Idunn's Apple with Thiazi's one- [Solace] (Kite),HD1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Qualifiers,1-∞
,2193177,"Silentroom - NULCTRL [Pattern 05c ""exDEL"" Error: not applicable] (Nerova Riuz GX)",HD2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Qualifiers,1-∞
,1837093,Yuna (CV: Kanda Sayaka) - Break Beat Bark! [Heartbeat] (Meg),HR1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Qualifiers,1-∞
,48589,M2U - The Prince of Darkness [Club Mix] (TKiller),HR2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Qualifiers,1-∞
,563370,yanaginagi - landscape [Insane] ([Vincent]),DT1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Qualifiers,1-∞
,91265,Chata - afraid [Dis] (Disoy),DT2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Qualifiers,1-∞
,,,,,
,2247588,Roselia - BRAVE JEWEL [Mordred's Expert] (-Mikan),NM1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,1083206,technoplanet - Redshift [-kevincela-'s Ultra] (cmn_891127),NM2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,2480417,factal - Flux [liquid] (Sharu),NM3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,1726478,Roselia - Legendary [Anfang] (Meg),NM4,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,1373031,SLAM & NATO - PARADOXX [Eiji's Extra] (AJIekceu),NM5,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,1863342,Camellia feat. Nanahira - Touhiron [lfj's Extra] (pishifat),HD1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,80102,Megpoid GUMI - For my soul [Insane] (val0108),HD2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,877728,Eagle - D [EXTREME] (P o M u T a),HD3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,1083102,Kano - Platonic Love [Special] (Fycho),HR1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,1501410,Camellia vs Akira Complex - Railgun Roulette (VIP) [LowBot's Insane] (NeilPerry),HR2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,2185350,Rabpit - Sacred [Insane] (Matrix),HR3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,2076057,mimimemeMIMI - Mr. Darling [Lost's Insane] (xHappy-),DT1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,2089279,Aphex Twin - Flim [Insane] (PandaHero),DT2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,2033754,Demetori - Nostalgic Blood of the East ~ Sic World [LMT's Hard] (Firebool),DT3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,917129,dj TAKA - quaver [NiNo's Extra] (Monstrata),SD1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,923985,Halozy - eliminate anthem [Demarcation] (Lasse),SD2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,959194,USAO - Showdown [Crisis] (Hikaru Rose),TB,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 64,1-∞
,,,,,
,1966553,"Pecorine (CV: M.A.O), Kokkoro (CV: Itou Miku), Karyl (CV: Tachibana Rika) - Connecting Happy!! [Innocent Connection] (MiyohashiKoori)",NM1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,2336532,ak+q - Excelsia [Utopia] (vita2),NM2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,2049110,Expander - diagram [Elite Mapper Regou] (Otosaka-Yu),NM3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,682994,charon - Seventeen RPG [Extra] (Zero__wind),NM4,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,1990062,Kabocha - EmbryO [Garden's Expert] (Kawashiro),NM5,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,2300503,Liz Triangle - Little Dreamer [Think Crabing] (semaphore),HD1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,1352046,TAMUSIC - Hexagram Epilogue [Flamenco] (Ekoro),HD2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,2595779,Nekomata Master+ - chaos eater -IIDX edition- [HUNGER] (pocket-),HD3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,1396580,ZAQ - Philosophy of Dear World [Collab] (Arieruco),HR1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,2571371,Yukihana Lamy - Suki! Yuki! Maji Magic [Magic!] (Amateurre),HR2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,2603705,Shoujozenjidou - Ruten [Extra Stage] (Elcheer),HR3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,1367351,yanaginagi - Yukitoki [Insane] (Yohanes),DT1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,772983,yak_won - Sewing Machine [Insane] (ktgster),DT2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,2535687,Usada Pekora - Discommunication Alien [XLT's Insane] (Yugu),DT3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,2394621,ShinRa-Bansho - Tsuki ni Murakumo Hana ni Kaze ShinRa-Bansho Ver [Last Remote] (UberFazz),SD1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,1073789,Hakuryu - Genesis At Oasis (MOONLiGHT Mix) [NiNo's Extra] (Krimek),SD2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,2614851,Yooh - Dignity -alzando- [INFINITE] (Cubby),TB,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 32,1-∞
,,,,,
,1804048,LiSA - ADAMAS [Reality] (xChippy),NM1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,970233,xi - ANiMA [ANiME] (pkk),NM2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,1849134,Camellia feat. Nanahira - Amor De Verao [PERITO DO KALINDRAZ] (Net0),NM3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,1945032,Zutto Mayonaka de Ii no ni - Humanoid [Program] (- Kasumi -),NM4,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,1349478,kamome sano Electric Orchestra - HE4VEN ~Tengoku e Youkoso~ [toybot's HEAVENLY] (Kawashiro),NM5,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,2428727,deleted map,HD1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,1775268,KOKIA - Chouwa oto ~with reflection~ [three twenty five fifteen twenty one twenty three one] (Mirash),HD2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,1983241,Poppin'Party x Aya (CV: Maeshima Ami) x Kokoro (CV: Itou Miku) - Geki! Teikoku Kagekidan [Left x Karen x bbj0920's Expert] (Left),HD3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,2267030,Minato Aqua - Dadadada Tenshi [Tenshi] (Amateurre),HR1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,2598706,LeaF - Monkey Business -Satire mix- [Arbane's Insane+] (waefwerf),HR2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,2187624,Camellia - [BLEED BLOOD] [Reform's Extra] (Mir),HR3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,163054,Shihori - Magic Girl !! [Lunatic] (Frostmourne),DT1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,1483801,Usa - Akane Contrast [Lasse's Insane] (timemon),DT2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,2238602,Ponkichi - Hyakukakai to Shirotokkuri [Karen's Insane] (DreaM117er),DT3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,2335100,AliA - utopia [Feelings] (Akitoshi),SD1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,1922675,Saint Snow - DROPOUT!? [ATSURO'S ULTRA] (Tatan),SD2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,1295837,TRakker - Countdown to the Blue [Dusk] (Lasse),TB,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Round of 16,1-∞
,,,,,
,1680262,Twin-Tails - Twintail Dreamer! [diuS' Expert] (Minorsonek),NM1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,2477046,BABYMETAL - Amore - Aoi Hoshi - [FrenZ's Extreme] (Chanci),NM2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,2621146,aran - Xperanza [Cubby's Expert] (Yusomi),NM3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,2569284,kobasolo - Haru ni Yuraredo Kimi Omou (feat. Kopi) [yura yura] (Raijodo),NM4,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,1087428,Kaneko Chiharu - Lachryma<Re:Queen'M> [Alheak's INFINITE] (Kroytz),NM5,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,1602635,Tanya Degurechaff (CV: Yuki Aoi) - Los! Los! Los! [Kalibe's Extra] (Sotarks),HD1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,2361466,Denkishiki Karen Ongaku Shuudan - Watch out! [Despair] (Lasse),HD2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,2631202,Silentroom - Alt Futur [Expert] (Lasse),HD3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,1884850,HinoIsuka - Mechanical Jager [MEGA] (Livia),HD4,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,2196456,Tomatsu Haruka - Resolution [Centoria] (iljaaz),HR1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,2277126,Kola Kid - timer [Extra] (Mirash),HR2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,1572436,lapix - Roll The Dice [LET'S GO!] (NyarkoO),HR3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,1947580,beignet - S'more [Rumia x Raven] (Rumia-),HR4,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,1731906,Aqours - Omoi yo Hitotsu ni Nare [Walao's Insane] (Sakurauchi Riko),DT1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,192181,Memme - Extreme Fantasy [Insane] (AngelHoney),DT2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,2157174,BlackY - Sthenno [HYPER] (Rtyzen),DT3,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,1855074,Gekidan Record feat. Nekomata Master - Houkou Orpheus [felys' White Hard] (celerih),DT4,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,2445272,Yousei Teikoku - last moment [extreme] (IsomirDiAngelo),SD1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,1389624,SOUND HOLIC Vs. T.Kakuta feat. YURiCa - TOXIC VIBRATION (extend ver.) [NiNo's Extra] (Musty),SD2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,2558055,Ariabl'eyeS - Arcadia [Lunar Eclipse] (Hey lululu),TB,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Quarterfinals,1-∞
,,,,,
,2103821,Suzuki Konomi - My Days [Ascend Beyond the Heavens] (Depths),NM1,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Semifinals,1-∞
,2689713,HyuN - Soulwind [Gust] (FrenZ396),NM2,Yeong’s Epicly Encompassing Tournament 2: shdewz's tournament Semifinals,1-∞
