,,,,,
,ID,Title,Mod,Tournament - Stage,Rank Range
,1419909,lapix - Carry Me Away [wa's MAXIMUM] (Avena),FM3,French Draft Pixel Quarterfinals,"17 - 5k , 5k - 50k"
,652034,Meramipop - Eiya [Imperishable Challengers] [Eternal Night] (-Tochi),TB1,French Draft Pixel Quarterfinals,"18 - 5k , 5k - 50k"
,2139556,DJ Sharpnel - Back to the gate [Leave from the solitude] (Firika),TB2,French Draft Pixel Quarterfinals,"19 - 5k , 5k - 50k"
,992437,Nanahira - Bassdrop Freaks (Long Ver.) [BASSDROP!!] (yf_bmp),TB3,French Draft Pixel Quarterfinals,"19 - 5k , 5k - 50k"
,,,,,
,1813521,nonoc - Relive [Re:live] (bite you death),NM1,French Draft Pixel Semifinals,"3 - 5k , 5k - 50k"
,2196329,EBIMAYO - GOODTEK [SHUTDOWN] (zhev),NM2,French Draft Pixel Semifinals,"4 - 5k , 5k - 50k"
,2692632,THE BINARY mido - Ego mo Id mo Tanjun ni [moph's Extra] (kuyusu),NM3,French Draft Pixel Semifinals,"5 - 5k , 5k - 50k"
,1734494,O2i3 - Capitalism Cannon [Dominance] (AMX),NM4,French Draft Pixel Semifinals,"6 - 5k , 5k - 50k"
,2830530,BLANKFIELD - Witching Dream [Bewitched] (xidorn),NM5,French Draft Pixel Semifinals,"7 - 5k , 5k - 50k"
,2207069,Dance Gavin Dance - We Own the Night [medicate me all night long] (hammyMyRammy),HD1,French Draft Pixel Semifinals,"8 - 5k , 5k - 50k"
,2744118,Hana - Kuukirikigaku Shoujo to Shounen no Uta [Mirash & Delis' Collab Extra] (Luscent),HD2,French Draft Pixel Semifinals,"9 - 5k , 5k - 50k"
,2868387,Raphlesia & BilliumMoto - My Love [Our Expert] (Mao),HD3,French Draft Pixel Semifinals,"10 - 5k , 5k - 50k"
,804021,Camellia - Racemization [Nathan's Extra] (Smoothie World),HR1,French Draft Pixel Semifinals,"11 - 5k , 5k - 50k"
,2532231,LCA - Sayo Shigure no Uta [Nocturnal] (Yooh),HR2,French Draft Pixel Semifinals,"12 - 5k , 5k - 50k"
,110914,"Hatsune Miku - No,39 [0108 style] (val0108)",HR3,French Draft Pixel Semifinals,"13 - 5k , 5k - 50k"
,804714,TRUE - DREAM SOLISTER [Insane] (Kibbleru),DT1,French Draft Pixel Semifinals,"14 - 5k , 5k - 50k"
,97525,good-cool feat. CHiCO - In The Ruins [Insane] (ouranhshc),DT2,French Draft Pixel Semifinals,"15 - 5k , 5k - 50k"
,1754013,Takeuchi Mariya - Plastic Love (Night Tempo 100% Pure Remastered) [Discoteque] (fartownik),DT3,French Draft Pixel Semifinals,"16 - 5k , 5k - 50k"
,1520445,Feryquitous - Dstorv -Endorfin. Remix- [Cellina & Down's Sincuvate Extra] (Cellina),FM1,French Draft Pixel Semifinals,"17 - 5k , 5k - 50k"
,827223,SHK - Holic [SHD] (ktgster),FM2,French Draft Pixel Semifinals,"18 - 5k , 5k - 50k"
,146610,VY1 - Cyber Thunder Cider [Cider] (tutuhaha),FM3,French Draft Pixel Semifinals,"19 - 5k , 5k - 50k"
,2456930,Suzuki Konomi - Redo (LU-I Remix) [Re:Mix] (Ohwow),TB1,French Draft Pixel Semifinals,"20 - 5k , 5k - 50k"
,908042,DragonForce - Above the Winter Moonlight [Freedom] (CircleChu),TB2,French Draft Pixel Semifinals,"21 - 5k , 5k - 50k"
,1188847,Daisuke Ishiwatari - One Dawn [Gamma Ray] (Natteke desu),TB3,French Draft Pixel Semifinals,"21 - 5k , 5k - 50k"
,,,,,
,1183338,Manami Numakura - Sakebe [Depthsmat's Tragic Extreme] (Mishima Yurara),NM1,French Draft Pixel Finals,"3 - 5k , 5k - 50k"
,2680248,Aether Realm - Tarot [Final Stand] (SILENCE PLAYER),NM2,French Draft Pixel Finals,"4 - 5k , 5k - 50k"
,2811763,fripSide - only my railgun [Extraordinary] (Petal),NM3,French Draft Pixel Finals,"5 - 5k , 5k - 50k"
,1842523,lapix - NEO GRAVITY (Extended) [Arbane vs. -PC's Extra] (-PC),NM4,French Draft Pixel Finals,"6 - 5k , 5k - 50k"
,986861,xi - Glorious Crown [NiNo's MASTER] (Anxient),NM5,French Draft Pixel Finals,"7 - 5k , 5k - 50k"
,2754917,ARM (IOSYS) + Brasscapsule - Jazz is Rad [AncuL's Expert] (DeviousPanda),NM6,French Draft Pixel Finals,"8 - 5k , 5k - 50k"
,2284524,BAND-MAID - DICE [X] (Meg),HD1,French Draft Pixel Finals,"9 - 5k , 5k - 50k"
,2444027,TERRA - EDEN [Delis' Insane] (Mirash),HD2,French Draft Pixel Finals,"10 - 5k , 5k - 50k"
,1702581,Tanchiky - Sanshi Suimei [Miyabi] (nika mika),HD3,French Draft Pixel Finals,"11 - 5k , 5k - 50k"
,1513645,BUTA-OTOME - Blue Fireworks [Reminiscence] (BarkingMadDog),HR1,French Draft Pixel Finals,"12 - 5k , 5k - 50k"
,2261551,soejima takuma feat.BEMANI Sound Team 'Nekomata Master' - Mistress.Ann ni Hanataba wo [Cub's ANOTHER] (Haruto),HR2,French Draft Pixel Finals,"13 - 5k , 5k - 50k"
,2313561,goreshit - xenobeat [Hinsvar's Expert] (-Aqua),HR3,French Draft Pixel Finals,"14 - 5k , 5k - 50k"
,791809,*namirin - Sakurairo Time Capsule [A Mystery's Insane] (Fuccho),DT1,French Draft Pixel Finals,"15 - 5k , 5k - 50k"
,430371,3L - Endless night [Eternal] (sjoy),DT2,French Draft Pixel Finals,"16 - 5k , 5k - 50k"
,2907223,PolyphonicBranch - Aru Shoujo no Senzai Ishiki [Collab Insane] (Some Hero),DT3,French Draft Pixel Finals,"17 - 5k , 5k - 50k"
,366241,Himeringo - Idola no Circus [Gurvy's Insane] (HelloSCV),DT4,French Draft Pixel Finals,"18 - 5k , 5k - 50k"
,2118714,Enter Shikari - Wall [Spectrum] (Hectic),FM1,French Draft Pixel Finals,"19 - 5k , 5k - 50k"
,1955207,KOTOKO - Light My Fire [Vintage] (Dada),FM2,French Draft Pixel Finals,"20 - 5k , 5k - 50k"
,1586427,"Camellia - Chirality (""Dissymmetric"" Long ver.) [Classic EX] (Len)",FM3,French Draft Pixel Finals,"21 - 5k , 5k - 50k"
,2548533,Yousei Teikoku - Valkyrja [Despair] (Mordred),TB1,French Draft Pixel Finals,"22 - 5k , 5k - 50k"
,1282380,Xi - Rokujuu Nenme no Shinsoku Saiban ~ Rapidity is a justice [Extra Stage] (tokiko),TB2,French Draft Pixel Finals,"23 - 5k , 5k - 50k"
,1216854,lapix - Go Crazy ft. Luschel & Kent Alexander [Neilkatu0019] (Seikatu),TB3,French Draft Pixel Finals,"23 - 5k , 5k - 50k"
,,,,,
,2916562,Horie Yui - True truly love [Kizuna] ([Karcher]),NM1,French Draft Pixel GrandFinals,"3 - 5k , 5k - 50k"
,2245147,GLORYHAMMER - The Unicorn Invasion of Dundee [Final War] (greenhue),NM2,French Draft Pixel GrandFinals,"4 - 5k , 5k - 50k"
,2399834,Zekk - Kaleidoscope [Selcouth] (Heilia),NM3,French Draft Pixel GrandFinals,"5 - 5k , 5k - 50k"
,2788974,kors k vs. Camellia - The Rolling [Velocity] (Mir),NM4,French Draft Pixel GrandFinals,"6 - 5k , 5k - 50k"
,2689459,Thousand Leaves - Temptation [Alice] (Zelq),NM5,French Draft Pixel GrandFinals,"7 - 5k , 5k - 50k"
,2798616,Maison book girl - snow irony_ [wakaranai_] (newton-),NM6,French Draft Pixel GrandFinals,"8 - 5k , 5k - 50k"
,2903363,Wolpis Kater - Oxalis [Collab Extreme] (Tocorn),HD1,French Draft Pixel GrandFinals,"9 - 5k , 5k - 50k"
,2249551,LiLA'c Records - Maze of Vapor (Brutal Core mix) [Extra] (Mirash),HD2,French Draft Pixel GrandFinals,"10 - 5k , 5k - 50k"
,1630244,An - Catanoph [Extra] (Ryuusei Aika),HD3,French Draft Pixel GrandFinals,"11 - 5k , 5k - 50k"
,n/a,not submitted,HR1,French Draft Pixel GrandFinals,"12 - 5k , 5k - 50k"
,1746993,Nekomata Master - Izanami's wail [Xilver's extrA!!] (Uberzolik),HR2,French Draft Pixel GrandFinals,"13 - 5k , 5k - 50k"
,1943786,HuMeR - ChaserXX [Utopia] (Realazy),HR3,French Draft Pixel GrandFinals,"14 - 5k , 5k - 50k"
,1164084,Ayane - Itsumo Kono Basho de [Mirai] (Kalibe),DT1,French Draft Pixel GrandFinals,"15 - 5k , 5k - 50k"
,344076,M.O.V.E - Gamble Rumble [Insane] (Jemmmmy),DT2,French Draft Pixel GrandFinals,"16 - 5k , 5k - 50k"
,991229,Halozy - Heart of Night [Life of Loneliness] (Chaoslitz),DT3,French Draft Pixel GrandFinals,"17 - 5k , 5k - 50k"
,1053330,TRUE - Divine Spell [Awakening] (CelsiusLK),DT4,French Draft Pixel GrandFinals,"18 - 5k , 5k - 50k"
,2837137,lasah - MOTHER [Reminiscence] (Cellina),FM1,French Draft Pixel GrandFinals,"19 - 5k , 5k - 50k"
,2494818,SHK - S.Y.S.T.E.M [0.8x Scale] (ktgster),FM2,French Draft Pixel GrandFinals,"20 - 5k , 5k - 50k"
,1970032,SOUND HOLIC feat. Nana Takahashi - XINOBIKILL [naso's Extreme] (Musty),FM3,French Draft Pixel GrandFinals,"21 - 5k , 5k - 50k"
,2125353,Roselia - Ringing Bloom [Future] (fogo),TB1,French Draft Pixel GrandFinals,"22 - 5k , 5k - 50k"
,1362265,Demetori - Eastern Dream ~ The Introduction / Kamisabita Kosenjou ~ Suwa Foughten Field [Stage 6] (Keada),TB2,French Draft Pixel GrandFinals,"23 - 5k , 5k - 50k"
,2968949,Thank You Scientist - The Amateur Arsonist's Handbook [Poisonous Emotions] (Fisky),TB3,French Draft Pixel GrandFinals,"24 - 5k , 5k - 50k"
,,,,,
,1492786,BTS - MIC Drop (Steve Aoki Remix) [Collab Extra] (Syph),NM1,osu! Polish Masters Qualifiers Round 1,1-∞
,2157587,Loki - With Fire and Sword (2013) [neonat's Extra] (Daycore),NM2,osu! Polish Masters Qualifiers Round 1,1-∞
,1962010,"Kairiki bear feat. GUMI, Kagamine Rin - Inai Inai Isonshou [Insane] (Wanko)",NM3,osu! Polish Masters Qualifiers Round 1,1-∞
,2026782,Tezuka x Qayo - NINI [Frey's Another] (Cherry Blossom),HD1,osu! Polish Masters Qualifiers Round 1,1-∞
,1887453,"96neko - E? Aa, sou. [Dubturt's Insane] (newton-)",HR1,osu! Polish Masters Qualifiers Round 1,1-∞
,853404,Petit Rabbit's - No Poi! [Hard] (Doormat),DT1,osu! Polish Masters Qualifiers Round 1,1-∞
,2319869,Cororo - fairy ring [lunatic] (August),FM1,osu! Polish Masters Qualifiers Round 1,1-∞
,,,,,
,1132846,Jenny And The Mexicats - Labios [Sabes Lo Que Digo] (ezek),NM1,osu! Polish Masters Qualifiers Round 2,1-∞
,743896,LeaF - Wizdomiot [Lunatic] (Asahina Momoko),NM2,osu! Polish Masters Qualifiers Round 2,1-∞
,2054203,mafumafu feat. IA - Adagaeshi Syndrome [RLC's Extra] (DJ Lucky),NM3,osu! Polish Masters Qualifiers Round 2,1-∞
,2854062,maki ligon - Among Us / Eurobeat Remix [Impostor Drift] (Wither),HD1,osu! Polish Masters Qualifiers Round 2,1-∞
,2234038,Zektbach - The Sealer ~A Milia to Milia no Min~ [EX] (celerih),HD2,osu! Polish Masters Qualifiers Round 2,1-∞
,2657109,Flux Pavilion - Pull The Trigger (Maduk Remix) [Expert] (Kujinn),HR1,osu! Polish Masters Qualifiers Round 2,1-∞
,2174050,Wisp X - Hibiscus [Expert] (Aeril),HR2,osu! Polish Masters Qualifiers Round 2,1-∞
,813166,Yumi Arai - Hikouki Gumo (el poco maro DnB EDIT) [Collab Light Insane] (Monstrata),DT1,osu! Polish Masters Qualifiers Round 2,1-∞
,1017900,Delain - Go Away [Insane] (pishifat),DT2,osu! Polish Masters Qualifiers Round 2,1-∞
,2699387,Thaehan - Never Give Up [Nowa's Extra] (verychill),FM,osu! Polish Masters Qualifiers Round 2,1-∞
,,,,,
,2750570,Iwami Takashi - ONE-MAN CIRCUS [ONE-MAN CIRCUS] (FinnaDie),NM1,osu! Polish Masters Round of 64,1-∞
,2940824,DUAL ALTER WORLD - Veracila [Torment] (Hinsvar),NM2,osu! Polish Masters Round of 64,1-∞
,2022378,Camellia - Newspapers for Magicians [Flezlin's Extra] (Mir),NM3,osu! Polish Masters Round of 64,1-∞
,2011977,Brookes Brothers feat. Georgie Allen - New Wave [Revival] (Mir),NM4,osu! Polish Masters Round of 64,1-∞
,862246,Igorrr - Cicadidae [Chirr 2] (fergas),NM5,osu! Polish Masters Round of 64,1-∞
,1950290,Halogen - U Got That (Camellia's Neurofunk Bootleg) [ricardoFlick] (Sotarks),HD1,osu! Polish Masters Round of 64,1-∞
,1746993,Nekomata Master - Izanami's wail [Xilver's extrA!!] (Uberzolik),HD2,osu! Polish Masters Round of 64,1-∞
,2349954,TUYU - Namikare [Koori's Extra] (SnowNiNo_),HR1,osu! Polish Masters Round of 64,1-∞
,2680275,Sakuzyo - Instinct [Circles] (Zelq),HR2,osu! Polish Masters Round of 64,1-∞
,1748101,Gesu no Kiwami Otome - Romance ga Ariamaru [Alphabet's Insane] (Fursum),DT1,osu! Polish Masters Round of 64,1-∞
,2142039,ShinRa-Bansho - Marisa wa Taihen na Mono o Nusunde Ikimashita ShinRa-Bansho Ver [Lunatic] (Len),DT2,osu! Polish Masters Round of 64,1-∞
,2025904,Rin - Kishinjou set 07 ~ Magical Storm [Lunatic] (eiri-),DT3,osu! Polish Masters Round of 64,1-∞
,316995,Yousei Teikoku - Oroka na Ketsumatsu [Invasion] (Saten),TB1,osu! Polish Masters Round of 64,1-∞
,,,,,
,2167561,Terashima Takuma - Nameless Story [Innominate] (Yudragen),NM1,osu! Polish Masters Round of 32,1-∞
,750244,Silver Forest feat.Aki - Yami no Mahou Shoujo [Lunatic] (-Maruk-),NM2,osu! Polish Masters Round of 32,1-∞
,2153771,Unlucky Morpheus - Phantom Blood [Atalanta's Extra] (IsomirDiAngelo),NM3,osu! Polish Masters Round of 32,1-∞
,1890047,Zekk - Co1ossus [1eviathan] (Cassu2),NM4,osu! Polish Masters Round of 32,1-∞
,1614500,Whispered - Jikininki [mithew's Extra] (MrKosiej),NM5,osu! Polish Masters Round of 32,1-∞
,2146132,twenty one pilots - Levitate [Vulture] (Mao),HD1,osu! Polish Masters Round of 32,1-∞
,49256,NieN - Road of Death [SC] (soulfear),HD2,osu! Polish Masters Round of 32,1-∞
,2968871,BaSTeT - DARK LEGACY -Long version- [Submerged] (Kyshiro),HR1,osu! Polish Masters Round of 32,1-∞
,2468594,ak+q - Vivid Theory [Future] (Cubby),HR2,osu! Polish Masters Round of 32,1-∞
,1262582,Frederic - oddloop [collab insane feat. dailycare] (Komore),DT1,osu! Polish Masters Round of 32,1-∞
,143989,Shihori - Bloody Night [Lunatic] (Frostmourne),DT2,osu! Polish Masters Round of 32,1-∞
,1754013,Takeuchi Mariya - Plastic Love (Night Tempo 100% Pure Remastered) [Discoteque] (fartownik),DT3,osu! Polish Masters Round of 32,1-∞
,2137200,August Burns Red - Generations [Legacy] (Mun),TB,osu! Polish Masters Round of 32,1-∞
,,,,,
,2238810,Nekomata Master - Despair of Elferia [ANIMUM DESPONDEO] (-Tochi),NM1,osu! Polish Masters Round of 16,1-∞
,1918015,Ryu* - Sakura Mirage (STARLiGHT Mix) [Illusion] (Jean-Michel Jr),NM2,osu! Polish Masters Round of 16,1-∞
,1918539,Co shu Nie - ZETTAI ZETSUMEI [22194] (Crissa),NM3,osu! Polish Masters Round of 16,1-∞
,2389811,lapix - shime (Extended Mix) [Collab] (Livia),NM4,osu! Polish Masters Round of 16,1-∞
,988646,Renard - This Could've Been Nice [True Love ar9.7] (Silverboxer),NM5,osu! Polish Masters Round of 16,1-∞
,1494341,aran & lapix - KALACAKLA [Follow Me Into Reality] (Ambrew),HD1,osu! Polish Masters Round of 16,1-∞
,2797780,96neko - Uso no Hibana [Expert] (keeVY),HD2,osu! Polish Masters Round of 16,1-∞
,2669351,MY FIRST STORY - Fukagyaku Replace [Fudosu's Extra] (Nevo),HR1,osu! Polish Masters Round of 16,1-∞
,198428,Zektbach - meme [ExtrA] (AngelHoney),HR2,osu! Polish Masters Round of 16,1-∞
,888488,Rammstein - Mann gegen Mann [Insane] (Sieg),DT1,osu! Polish Masters Round of 16,1-∞
,2157174,BlackY - Sthenno [HYPER] (Rtyzen),DT2,osu! Polish Masters Round of 16,1-∞
,1896650,Wednesday Campanella - Zeami [Nounou to] (Striderin),DT3,osu! Polish Masters Round of 16,1-∞
,992389,BlackYooh vs. siromaru - BLACK or WHITE? [GRANDMASTER] (Akali),TB,osu! Polish Masters Round of 16,1-∞
,,,,,
,2272898,TRUE - Soundscape [Melody] (SkyFlame),NM1,osu! Polish Masters Quarterfinals,1-∞
,2348349,Children of Bodom - Downfall [Atonement] (WWWWWWWWWWWWWW),NM2,osu! Polish Masters Quarterfinals,1-∞
,2251000,Coda - BLOODY STREAM [LINEAGE] (Yudragen),NM3,osu! Polish Masters Quarterfinals,1-∞
,1843575,Krewella x Diskord - Beggars (Consouls Remix) [Neil x Ameth's Conflux] (NeilPerry),NM4,osu! Polish Masters Quarterfinals,1-∞
,3169031,goreshit - Satori De Pon! [Terror] (-Tynamo),NM5,osu! Polish Masters Quarterfinals,1-∞
,2287856,Atsushi - Kessen [Cub's Expert] (Yusomi),NM6,osu! Polish Masters Quarterfinals,1-∞
,2205402,Zips - Mushikui Psychedelism [Heisei] (Nevo),HD1,osu! Polish Masters Quarterfinals,1-∞
,3028015,Kitazawa Kyouhei feat. flower - CANNIBALISM [Regret] (rng_),HD2,osu! Polish Masters Quarterfinals,1-∞
,2549390,meganeko - Feral (osu! edit) [Nowa's Extra] (Respirte),HD3,osu! Polish Masters Quarterfinals,1-∞
,2266659,mafumafu - Rinne Tensei [Reincarnation] (AirinCat),HR1,osu! Polish Masters Quarterfinals,1-∞
,1607114,Power Of Nature - Shounen wa Sora o Tadoru [Special] (Beomsan),HR2,osu! Polish Masters Quarterfinals,1-∞
,1519914,Sound Souler - Paradise [Tsumia's Extra] (kwk),HR3,osu! Polish Masters Quarterfinals,1-∞
,1776627,Foo Fighters - The Pretender [Insane] (Pachiru),DT1,osu! Polish Masters Quarterfinals,1-∞
,751969,Pegboard Nerds - 20k (Aero Chord Remix) [Vass-RJ's Insane] (TicClick),DT2,osu! Polish Masters Quarterfinals,1-∞
,2837195,URBANGARDE - BAERUNA [HINSVAR'S INSANE] (Agatsu),DT3,osu! Polish Masters Quarterfinals,1-∞
,72419,Susumu Hirasawa - Forces [KIRBY Mix] (Card N'FoRcE),DT4,osu! Polish Masters Quarterfinals,1-∞
,2633754,USAO - TAPIOCA [FURY] (Realazy),TB,osu! Polish Masters Quarterfinals,1-∞
,,,,,
,823710,nano - Bull's Eye [Aria] (Depths),NM1,osu! Polish Masters Semifinals,1-∞
,2824457,DM DOKURO - Outcast of The Sulphurous Seas [SULPHUROUS DIMENSIONS] (BaraWolf),NM2,osu! Polish Masters Semifinals,1-∞
,2784409,Kaf - Montage [Diffused Identity] (Sparhten),NM3,osu! Polish Masters Semifinals,1-∞
,1171316,Camellia - Lunatic Rough Party!! (Long Ver.) [Chaotic Banquet] (AtHeoN),NM4,osu! Polish Masters Semifinals,1-∞
,2708952,goreshit - xenobeat [DeathleSS] (fergas),NM5,osu! Polish Masters Semifinals,1-∞
,2795419,II-L - Unidentified Frequency Op.1 (Type-Adamski) Demo [Extraterrestrial Messages] (THORWAVE),NM6,osu! Polish Masters Semifinals,1-∞
,2621890,WataruP - Sakura Zensen Ijou Nashi [ExtrA] (rollpan),HD1,osu! Polish Masters Semifinals,1-∞
,2942890,Kenshi Yonezu - MAD HEAD LOVE [CRAZY] (Keqing),HD2,osu! Polish Masters Semifinals,1-∞
,1305761,Freezer - Narcissus At Oasis (Freezer Remix) [avalanche's Mirage] (EijiKuinbii),HD3,osu! Polish Masters Semifinals,1-∞
,2464761,Yousei Teikoku - one [Despair] (Lasse),HR1,osu! Polish Masters Semifinals,1-∞
,1867443,kozato - Izayoi Sakura [yozakura] (Gust),HR2,osu! Polish Masters Semifinals,1-∞
,2754917,ARM (IOSYS) + Brasscapsule - Jazz is Rad [AncuL's Expert] (DeviousPanda),HR3,osu! Polish Masters Semifinals,1-∞
,846259,Shawn Wasabi - Marble Soda [Crier's Extra] (Len),DT1,osu! Polish Masters Semifinals,1-∞
,2699264,EPICA - Fight Your Demons [fight your primal urges] (LMT),DT2,osu! Polish Masters Semifinals,1-∞
,1760652,Eve - As You Like It [Honne] (Anishina Kodoku),DT3,osu! Polish Masters Semifinals,1-∞
,53493,Nelly ft. Fergie - Party People [KIRBY'S BIRTHDAY PARTY!] (YGOkid8),DT4,osu! Polish Masters Semifinals,1-∞
,2988681,HISATOMI - lullaby (feat. KIRA) (uet Remix) [SHE WILL] (Seamob),TB,osu! Polish Masters Semifinals,1-∞
,,,,,
,1488898,FujuniseikouyuuP - Sayonara Lechenaultia [Collab EXTRA] (Meg),NM1,osu! Polish Masters Finals,1-∞
,2077119,ryu5150 - Louder than steel [NiNo's Extreme] (Sotarks),NM2,osu! Polish Masters Finals,1-∞
,2636826,THE BINARY mido - Ego mo Id mo Tanjun ni [Expert] (kuyusu),NM3,osu! Polish Masters Finals,1-∞
,2660097,Camellia - Compute It With Some Devilish Alcoholic Steampunk Engines [Retrofuturism] (DeRandom Otaku),NM4,osu! Polish Masters Finals,1-∞
,3118171,THOUSAND LEAVES - Blind Night Sorrow [Deaf to all but the Song] (LMT),NM5,osu! Polish Masters Finals,1-∞
,2815972,Hakushi Hasegawa - Sabaku de [iPhone Six Plus] (dsco),NM6,osu! Polish Masters Finals,1-∞
,2960557,Reku Mochizuki - Yorixiro [Upgrade] (Yugu),HD1,osu! Polish Masters Finals,1-∞
,2256378,SHK - Imagination [SHD] (ktgster),HD2,osu! Polish Masters Finals,1-∞
,3125070,sabi - true DJ MAG top ranker's song Zenpen (katagiri Remix) [Acyl x captin's Extreme] (Nathan),HD3,osu! Polish Masters Finals,1-∞
,2941059,Emma Bunton - Maybe (Slax Remix) [cowbell] (conesaliiid),HR1,osu! Polish Masters Finals,1-∞
,2948012,AU - Infinite of nuclear fusion ~Mugen no Taiyou Shinkou~ [Cellina's Extra] (Luscent),HR2,osu! Polish Masters Finals,1-∞
,1896581,M2U - Mare Maris [Challenge] (Minorsonek),HR3,osu! Polish Masters Finals,1-∞
,1593298,Porter Robinson - Flicker [fufufu] (Cyllinus),DT1,osu! Polish Masters Finals,1-∞
,1944898,lapix - Foolish Hero (FutureCore Mix) [thiev's Insane] (Jean-Michel Jr),DT2,osu! Polish Masters Finals,1-∞
,1244744,MuryokuP - Frozen World [Frozen] (Melt),DT3,osu! Polish Masters Finals,1-∞
,41034,SHK - Death Moon II [FARTOWNIK'S STAGE] (Hanyuu),DT4,osu! Polish Masters Finals,1-∞
,1761677,t+pazolite - You are the Miserable (Laur Remix) [Mission] (Nattu),TB,osu! Polish Masters Finals,1-∞
,,,,,
,2778782,majiko - Inochi ni Kirawarete Iru. [Farewell] (Darkk),NM1,osu! Polish Masters GrandFinals,1-∞
,3199349,Aether Realm - The Magician [Tournament Edit] (AMX),NM2,osu! Polish Masters GrandFinals,1-∞
,2388297,SMiLE.dk - Koko Soko (AKIBA KOUBOU Eurobeat Remix) [INCREDIBILIS] (Mijn Aim Zuigt),NM3,osu! Polish Masters GrandFinals,1-∞
,3256035,seatrus - ILLEGAL LEGACY [catJAM d-_-b] (-Sylvari),NM4,osu! Polish Masters GrandFinals,1-∞
,3136589,Carpe Tenebrum - Void Dress [Extreme] (Incendi),NM5,osu! Polish Masters GrandFinals,1-∞
,3256042,phonom - polyriddim [polishriddim] (-Sylvari),NM6,osu! Polish Masters GrandFinals,1-∞
,1491800,Sakuzyo - Stoicism [Jazz!] (dsco),HD1,osu! Polish Masters GrandFinals,1-∞
,3137608,Nakiri Ayame - Good-bye sengen [hiki] ([Karcher]),HD2,osu! Polish Masters GrandFinals,1-∞
,2934553,II-L - VANGUARD-2 [Take Off] (-Arko),HD3,osu! Polish Masters GrandFinals,1-∞
,2025135,Enter Shikari - Radiate [SPRING CLEANING OF THE MIND] (h4d0uk3n1),HR1,osu! Polish Masters GrandFinals,1-∞
,2255907,IGLOOGHOST - Bug Thief [Extra] (thiev),HR2,osu! Polish Masters GrandFinals,1-∞
,3154722,Frums - My Capacitance [Disorder] (Down),HR3,osu! Polish Masters GrandFinals,1-∞
,2264553,Ceui - MeltyMoment [Koiiro] (Shizuku-),DT1,osu! Polish Masters GrandFinals,1-∞
,2650207,kors k - smooooch -Akiba Koubou mix- / Remixed by DJ Command [move your body] (AJT),DT2,osu! Polish Masters GrandFinals,1-∞
,2132550,Eve - Tokyo Ghetto [Suramugai] (DendyHere),DT3,osu! Polish Masters GrandFinals,1-∞
,168666,a-ha - Analogue [Abomination] (Saturos-fangirl),DT4,osu! Polish Masters GrandFinals,1-∞
,2882501,Camellia - Z:iRNiTRA [F:iNaLE] (JeZag),TB,osu! Polish Masters GrandFinals,1-∞
,,,,,
,2659377,AliA - limit [NM1] (Kibbleru),NM1,Konoha ❄ Winter Cup Qualifiers,1k-10k
,3205949,xi - Grand Chariot [Ride to Elysium] (Astronic),NM2,Konoha ❄ Winter Cup Qualifiers,1k-10k
,2581265,YOASOBI - Yoru ni Kakeru [Running away] (Smug Nanachi),NM3,Konoha ❄ Winter Cup Qualifiers,1k-10k
,3276740,F Rabbeat - Be With U [Don't Just Stand There...] (Altai),NM4,Konoha ❄ Winter Cup Qualifiers,1k-10k
,2386389,"Yorushika - Hachigatsu, Bou, Tsukiakari [Faito's Extra] (Flake)",HD1,Konoha ❄ Winter Cup Qualifiers,1k-10k
,2789103,ZUN - Desire Drive [Lunatic] (Halfslashed),HD2,Konoha ❄ Winter Cup Qualifiers,1k-10k
,1169205,Alfakyun. x Camellia - calling [Kibbleru's Allegro] (ProfessionalBox),HR1,Konoha ❄ Winter Cup Qualifiers,1k-10k
,648443,DJ TOTTO VS TOTTO - vajra [Expert] (Kloyd),HR2,Konoha ❄ Winter Cup Qualifiers,1k-10k
,1542024,Duca - Dreamer [Insane] (timemon),DT1,Konoha ❄ Winter Cup Qualifiers,1k-10k
,3167276,GaMetal - Level 1 (Silver Surfer) [Alien] (Hobbes2),DT2,Konoha ❄ Winter Cup Qualifiers,1k-10k
,,,,,
,1701160,Chitose Sara - Arcadia [Illusory] (Dored),NM1,Konoha ❄ Winter Cup Round of 64,1k-10k
,3004561,m108 - * Crow Solace * [Extra] (jordanlr7),NM2,Konoha ❄ Winter Cup Round of 64,1k-10k
,3107394,LiSA - Gurenge [Collab Extra] (KKipalt),NM3,Konoha ❄ Winter Cup Round of 64,1k-10k
,3045026,Dollscythe - Flashes [pocket's EXPERT] (PaRaDogi),NM4,Konoha ❄ Winter Cup Round of 64,1k-10k
,3107447,Kobaryo - Perfect Neglect [the first] (xidorn),NM5,Konoha ❄ Winter Cup Round of 64,1k-10k
,655794,DJ S3RL - T-T-Techno (feat. Jesskah) [Technonationalism] (nold_1702),HD1,Konoha ❄ Winter Cup Round of 64,1k-10k
,719061,Schools Broadcasting station - Shi Dai Zai Zhao Huan [Ametrin‘s diff] (Ametrin),HD2,Konoha ❄ Winter Cup Round of 64,1k-10k
,1013155,FELT - crescent moon [Eclipse] (Kinshara),HR1,Konoha ❄ Winter Cup Round of 64,1k-10k
,2208435,bbn - Perpetual Trauma [Insane] (LMT),HR2,Konoha ❄ Winter Cup Round of 64,1k-10k
,3140225,Chata - Present [Insane] (Amateurre),DT1,Konoha ❄ Winter Cup Round of 64,1k-10k
